# Directed graph: ./kronecker_graph_jazz_128.txt 
# Kronecker Graph: seed matrix [0.99 0.62; 0.71 0.35]
# Nodes: 128 Edges: 967
# FromNodeId	ToNodeId
55	72
55	100
56	2
56	16
56	17
56	32
56	60
56	71
56	76
56	100
57	5
57	18
57	42
57	66
57	78
57	87
57	122
58	6
58	9
58	21
58	69
58	88
58	102
59	11
59	16
59	86
59	99
60	76
60	92
61	96
62	1
62	8
62	35
62	83
62	96
62	97
63	20
63	40
63	44
64	2
64	6
64	8
64	14
64	20
64	48
64	57
64	66
64	72
64	77
64	81
64	82
64	107
65	10
65	17
65	32
65	36
65	49
65	51
65	76
65	83
65	102
65	107
66	2
66	9
66	21
66	24
66	46
66	48
66	64
66	81
66	97
66	101
67	0
67	4
67	28
67	38
67	84
67	86
67	88
67	104
68	2
68	4
68	6
68	10
68	40
68	42
68	57
68	66
68	71
68	82
68	97
69	0
69	2
69	6
69	8
69	17
69	32
69	54
69	59
69	65
69	92
69	104
69	120
70	1
70	9
70	12
70	41
70	54
70	56
70	76
70	79
70	102
70	103
71	4
71	5
71	48
71	50
72	5
72	9
72	18
72	41
72	48
72	50
72	55
72	56
73	18
73	24
73	64
73	65
73	76
73	98
73	109
74	14
74	17
74	19
74	24
74	31
74	43
74	64
74	73
74	112
74	113
75	16
75	39
75	43
75	49
75	64
75	65
75	71
75	84
75	94
76	2
76	15
76	16
76	24
76	26
76	35
76	90
76	99
76	112
76	115
77	23
77	54
77	64
77	69
77	74
77	98
77	102
78	0
78	6
78	21
78	48
78	56
78	61
79	16
79	64
80	0
80	5
80	12
80	18
80	20
80	28
80	44
80	52
80	64
80	72
81	0
81	16
81	25
81	28
81	55
81	66
81	97
81	98
81	116
81	121
82	1
82	4
82	17
82	21
82	36
82	52
82	57
82	69
82	70
82	106
83	24
83	36
83	82
83	99
84	6
84	8
84	14
84	32
84	33
84	34
84	35
84	82
84	87
84	112
85	2
85	26
85	86
86	1
86	13
86	40
86	67
86	73
86	74
86	97
87	5
87	9
87	47
88	1
88	2
88	6
88	9
88	11
88	24
88	35
88	51
88	71
88	100
89	2
89	16
89	17
89	42
89	82
89	100
90	1
90	77
90	115
91	48
91	82
91	85
92	10
92	19
92	77
92	112
93	9
93	10
93	37
93	50
94	0
94	6
94	50
95	16
95	106
96	4
96	32
96	37
96	40
96	64
96	69
96	71
96	78
96	84
96	87
96	105
96	112
96	122
97	3
97	22
97	43
97	50
97	65
97	95
97	99
97	111
97	122
98	0
98	34
98	68
98	96
99	0
99	64
99	65
99	66
99	81
99	108
99	113
100	2
100	8
100	64
100	75
100	84
100	115
101	12
101	50
101	71
101	80
101	92
101	113
102	4
102	22
102	32
103	7
103	42
103	112
104	1
104	16
104	18
104	50
104	52
104	60
104	81
104	122
105	5
105	7
105	12
105	15
105	88
105	117
106	16
106	18
106	36
107	107
108	5
108	10
108	66
108	80
108	84
108	86
109	0
109	2
109	16
109	26
109	34
109	64
109	73
109	104
110	16
110	33
111	0
111	5
111	28
111	48
111	76
112	2
112	10
112	16
112	20
112	24
112	50
112	62
112	85
112	98
112	108
113	8
113	9
113	12
113	58
114	16
114	28
114	32
114	71
114	82
115	0
115	27
115	93
116	0
116	7
116	16
116	25
116	65
116	91
116	95
116	118
117	6
117	12
117	16
117	26
117	55
117	56
117	68
117	80
117	120
118	1
118	9
118	12
118	27
118	29
118	68
118	85
120	0
120	5
120	17
120	19
120	34
120	35
120	80
120	100
121	3
121	49
121	88
122	1
122	2
122	5
122	15
122	120
123	1
123	6
123	40
123	73
124	0
124	9
124	94
124	125
125	0
125	2
125	8
125	28
125	37
125	66
125	96
126	0
126	1
127	4
127	12
127	18
