# Directed graph: ./../../../kronecker_graph_dolphins_1024.txt 
# Kronecker Graph: seed matrix [0.9284 0.5276; 0.5233 0.0759]
# Nodes: 1024 Edges: 1344
# FromNodeId	ToNodeId
35	396
35	512
36	314
36	384
36	530
36	708
38	1
38	600
40	2
40	4
40	20
40	399
40	452
40	517
41	6
41	38
42	16
42	116
42	261
42	272
42	525
42	785
43	0
43	920
44	128
44	336
44	881
45	2
46	64
46	401
46	433
47	480
48	7
48	12
48	197
48	259
48	370
48	535
48	581
48	644
48	769
48	800
49	66
49	790
49	835
50	129
50	320
51	776
52	138
54	16
54	20
54	776
55	0
55	512
57	898
58	133
59	512
59	784
64	17
64	32
64	50
64	104
64	129
64	132
64	147
64	148
64	266
64	300
64	307
64	381
64	410
64	512
64	532
64	538
64	666
64	774
64	902
64	904
64	936
65	8
65	301
65	640
65	643
65	656
65	846
66	13
66	177
66	520
66	566
66	916
67	265
67	545
68	8
68	33
68	256
68	266
68	394
68	531
68	544
68	560
68	657
70	168
70	259
70	272
72	8
72	51
72	128
72	160
72	256
72	290
72	306
72	433
72	578
73	258
73	260
73	512
74	4
74	6
74	269
74	662
75	16
76	0
76	35
76	96
76	97
76	272
76	531
76	553
78	644
80	12
80	69
80	171
80	352
80	416
80	516
80	774
80	784
80	896
81	130
82	51
82	288
82	441
82	514
83	0
83	256
83	560
84	138
84	776
85	5
85	528
85	832
85	897
86	32
87	128
88	0
89	168
90	872
91	32
92	0
93	386
94	385
96	35
96	136
96	643
96	674
96	769
96	770
97	18
97	184
97	258
97	584
98	640
99	8
99	185
99	272
100	129
100	680
101	168
102	8
102	537
103	128
104	19
104	277
104	643
105	464
105	772
108	3
108	261
109	144
111	4
112	11
112	146
112	424
112	784
113	136
113	258
113	280
114	41
114	256
115	0
116	384
117	259
120	64
121	396
122	428
123	384
128	1
128	122
128	124
128	172
128	259
128	264
128	267
128	385
128	512
128	513
128	518
128	530
128	561
128	574
128	816
128	817
128	834
129	14
129	88
129	105
129	266
129	404
129	592
130	0
130	64
130	96
130	289
130	294
130	304
130	328
130	368
130	520
130	530
130	551
130	556
131	512
131	924
132	0
132	152
132	336
132	512
132	568
132	616
132	838
133	0
133	74
133	352
133	576
134	40
135	0
135	96
135	256
136	6
136	33
136	66
136	68
136	384
136	512
136	516
137	0
137	18
138	322
138	609
139	44
139	84
139	129
139	240
140	16
140	560
140	786
141	547
142	0
142	322
144	115
144	134
144	136
144	141
144	326
144	420
144	516
144	568
145	14
145	262
146	32
146	64
146	277
146	768
148	42
148	96
150	1
150	544
151	592
152	2
152	32
152	64
152	536
152	549
154	644
155	548
156	257
159	0
160	23
160	116
160	136
160	137
160	260
160	275
160	284
160	334
160	384
160	514
160	608
160	776
161	260
161	322
162	65
162	259
162	528
162	577
162	845
163	336
164	594
164	908
165	10
166	512
166	530
166	560
167	598
167	801
168	207
168	272
170	260
170	261
171	804
172	0
172	2
172	18
176	5
176	65
176	74
176	265
177	650
179	516
180	336
180	649
181	70
185	3
185	278
186	0
186	258
192	1
192	46
192	53
192	56
192	266
192	311
192	528
192	538
192	563
192	656
193	64
193	104
193	542
193	545
193	802
194	49
194	369
195	32
196	18
196	256
196	417
197	307
198	0
198	41
199	656
200	18
200	51
201	288
202	261
202	560
204	74
204	305
204	563
204	786
208	258
208	297
208	386
208	804
209	180
209	512
209	522
212	1
212	513
212	546
216	262
217	4
217	256
218	257
218	544
218	801
219	72
220	176
224	13
225	20
228	8
229	528
236	112
238	402
240	7
240	40
240	262
242	520
245	10
246	8
248	2
248	196
250	21
256	2
256	11
256	12
256	14
256	45
256	70
256	90
256	92
256	130
256	192
256	202
256	410
256	512
256	538
256	578
256	643
256	651
256	652
256	903
257	14
257	24
257	72
257	122
257	128
257	158
257	241
257	524
257	666
257	700
258	6
258	24
258	52
259	5
259	452
259	528
259	610
259	788
260	16
260	216
260	289
260	514
260	610
260	897
261	100
261	107
261	138
261	144
261	680
262	8
262	545
262	688
262	784
263	208
264	128
264	144
264	148
264	160
264	213
264	256
264	338
264	548
264	800
264	839
265	2
265	226
266	68
266	199
266	652
267	204
267	314
268	2
269	576
271	64
272	3
272	40
272	64
272	329
272	537
272	640
273	9
273	105
273	137
273	200
273	640
274	13
274	89
274	608
275	110
276	104
276	321
276	512
276	644
277	10
278	1
280	69
280	678
281	199
281	640
282	547
283	576
286	37
286	608
288	0
288	20
288	34
288	80
288	218
288	256
288	340
288	533
288	640
288	673
289	84
289	590
290	8
290	268
292	25
292	265
293	512
293	586
294	24
294	544
295	0
296	32
296	600
297	19
297	516
300	529
304	261
304	646
306	205
306	512
308	8
308	138
308	593
310	288
312	5
315	836
318	512
320	2
320	9
320	32
320	69
320	114
320	131
320	153
320	677
321	4
322	24
322	168
322	241
323	48
323	440
324	48
325	288
325	930
326	8
326	17
326	531
328	37
332	133
332	776
334	147
334	594
336	514
336	623
337	128
337	680
339	0
339	552
340	266
344	129
346	177
347	96
350	672
352	18
352	76
354	0
354	567
360	404
360	929
366	32
368	648
369	782
370	130
378	144
384	74
384	309
384	328
384	636
385	304
385	630
386	38
386	99
386	357
388	64
388	130
388	161
388	275
388	584
388	616
391	602
392	683
395	22
399	1
400	569
401	2
401	8
402	545
403	608
404	0
404	555
405	8
406	40
410	131
415	513
416	18
416	27
416	61
416	86
416	790
418	400
419	576
420	0
420	64
420	76
420	584
420	664
425	82
428	9
432	587
434	68
436	196
437	640
440	518
444	512
448	678
450	9
450	605
450	804
452	641
459	264
464	546
465	1
468	2
468	563
480	16
484	321
486	14
488	3
490	5
492	528
496	0
500	8
506	522
509	512
512	2
512	3
512	18
512	19
512	25
512	49
512	149
512	154
512	192
512	197
512	252
512	282
512	316
512	330
512	338
512	355
512	384
512	438
512	498
512	564
513	185
513	320
513	378
514	61
514	72
514	93
514	141
514	146
514	240
514	337
514	404
514	424
515	144
515	308
516	48
516	139
517	280
518	216
519	456
520	49
520	65
520	96
520	99
520	128
520	161
520	164
520	208
520	262
520	321
521	290
521	320
522	96
522	125
522	257
522	595
523	0
524	99
524	227
524	353
526	0
526	6
528	10
528	68
528	128
528	162
528	193
528	396
529	2
529	500
530	16
530	71
531	32
531	38
532	0
532	8
532	64
532	131
532	144
532	384
533	321
535	640
536	27
536	32
536	161
536	549
536	964
537	64
537	98
538	36
538	72
539	0
540	98
540	128
540	193
540	258
542	264
544	27
544	97
544	112
544	142
544	148
544	262
544	323
544	451
544	786
544	834
545	204
545	260
545	384
545	400
546	16
546	24
546	67
546	193
546	840
548	19
548	392
552	705
552	817
553	20
553	80
556	448
560	25
560	161
560	194
560	268
560	460
560	529
561	72
561	196
561	512
562	128
562	324
564	194
565	0
565	9
566	64
568	288
570	5
570	258
574	384
576	26
576	68
576	124
576	140
576	155
576	176
576	265
576	283
576	284
576	387
576	400
576	426
577	128
577	418
578	45
578	160
579	48
580	16
580	48
580	336
580	394
581	2
581	144
581	266
584	0
584	6
584	256
584	520
585	356
586	144
587	16
593	20
593	488
595	388
597	264
598	128
604	32
604	128
605	641
608	98
609	452
612	257
612	400
613	512
614	42
616	14
617	18
617	256
621	128
621	256
624	130
626	132
628	265
631	192
636	0
640	0
640	75
640	101
640	290
641	6
641	68
642	332
642	498
642	784
644	25
644	259
644	267
646	545
646	624
647	332
648	272
648	290
648	291
651	64
651	262
652	32
652	144
652	320
653	66
654	114
654	115
656	2
656	9
656	13
656	72
656	133
656	259
656	319
656	390
656	640
657	54
658	768
660	368
667	0
672	18
672	36
672	37
672	81
672	84
672	307
674	69
675	256
677	73
677	86
677	640
680	326
688	256
691	714
693	138
693	266
704	0
704	1
704	19
704	36
704	40
705	258
712	2
714	0
718	132
719	288
720	776
722	137
728	69
728	512
738	268
740	206
744	384
752	60
755	512
756	256
760	64
762	258
768	12
768	55
768	56
768	57
768	88
768	91
768	100
768	288
768	622
769	4
769	14
769	272
769	536
770	0
770	73
770	80
771	0
772	3
772	193
773	107
774	704
776	20
776	85
776	150
776	210
776	546
777	132
778	20
779	104
780	3
781	230
783	176
784	0
784	34
784	35
784	64
786	233
787	581
788	65
788	70
791	513
792	128
793	192
794	4
798	544
800	194
801	8
801	11
802	540
807	0
808	6
812	64
814	1
818	8
825	4
828	10
832	49
833	10
833	66
833	256
833	416
833	486
833	515
836	98
836	539
836	542
841	0
841	137
842	0
842	128
844	161
846	32
848	3
849	6
858	69
864	20
864	144
872	0
879	193
880	201
888	263
889	10
890	8
896	4
896	109
896	129
896	240
896	426
896	898
897	80
898	40
898	213
898	323
899	376
901	0
904	51
906	36
906	98
906	581
911	112
912	16
914	160
916	135
918	145
928	133
928	157
930	22
936	1
948	10
962	129
964	794
969	16
970	1
992	2
